id,title,subTitle,url,modelNumber,colourVariations,image,priceData,ratingCount,rating,isPrimeAvailable,wishlistEligible
KI4764,ADIZERO EVO SL EXO Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-exo-shoes/KI4764.html,SLEXO1,"['KI4764', 'KI4763', 'KJ0422', 'KJ0424', 'KJ0425', 'KJ0428', 'KJ0429', 'KJ0430', 'KJ0431', 'KJ3102', 'LA5900']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6dc0c0b8f405471bac8b18615543e908_9366/ADIZERO_EVO_SL_EXO_Shoes_Black_KI4764_HM1.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",85,4.6589,True,True
HQ9528,ZENBOOST Running Shoes,Men Performance,https://www.adidas.com/us/zenboost-running-shoes/HQ9528.html,OOY27,"['HQ9528', 'HQ9527', 'IH9490', 'IH9494', 'IH9495']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/48df9885ceb94cbb8a957f13f93b4d48_9366/ZENBOOST_Running_Shoes_White_HQ9528_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 70, 'valueNoVat': 70}, {'type': 'original', 'value': 100, 'valueNoVat': 100, 'discountPercentage': -30}], 'isSoldOut': False}",123,4.7968,True,True
JI2062,Gazelle Indoor Shoes,Originals,https://www.adidas.com/us/gazelle-indoor-shoes/JI2062.html,GAZU1223,"['JI2062', 'IH9640', 'IH9641', 'IH9650', 'IH9651', 'IH9654', 'IH9659', 'IH9660', 'IH9661', 'IH9665', 'IH9666', 'IH9675', 'IH9679', 'IH9680', 'JI2060', 'JI2061', 'JI2063']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7da0b76eae8f4e829f79d3b0c4fae408_9366/Gazelle_Indoor_Shoes_Green_JI2062_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",947,4.8058,True,True
KI2253,GAZELLE INDOOR SHOES,Originals,https://www.adidas.com/us/gazelle-indoor-shoes/KI2253.html,OSN43,"['KI2253', 'KH9693', 'KH9695', 'KH9702', 'KH9704', 'KI2252']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e1b36a4913dd46aebebcff8d4b11d386_9366/GAZELLE_INDOOR_SHOES_Blue_KI2253_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",17,4.5883,True,True
KJ7036,Adizero Adios Pro 4 Shoes,Men Performance,https://www.adidas.com/us/adizero-adios-pro-4-shoes/KJ7036.html,ORN72,"['KJ7036', 'JP6623', 'JP6624', 'JQ9702', 'JR1267', 'JR7410', 'KH7343', 'KI4780', 'KJ0803']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7a6e3393a96e41e69faf8313fb271d1b_9366/Adizero_Adios_Pro_4_Shoes_White_KJ7036_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 255, 'valueNoVat': 255}], 'isSoldOut': False}",305,4.7607,,True
JQ6979,Runfalcon 5 Running Shoes,Men Performance,https://www.adidas.com/us/runfalcon-5-running-shoes/JQ6979.html,NKE45,"['JQ6979', 'IE0525', 'IE8812', 'IE8819', 'IH7757', 'IH7758', 'JI0872', 'JQ6974', 'JQ6976', 'JQ6978', 'JQ6980', 'JR5089', 'JR5518', 'JR5520', 'JR5521']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d1d6dcd129a74fe5b5367d6c9c89682c_9366/Runfalcon_5_Running_Shoes_Grey_JQ6979_HM1.jpg","{'prices': [{'type': 'sale', 'value': 54, 'valueNoVat': 54}, {'type': 'original', 'value': 60, 'valueNoVat': 60, 'discountPercentage': -10}], 'isSoldOut': False}",5302,4.6415,True,True
KH7343,ADIZERO ADIOS PRO 4 RUNNING SHOES,Men Performance,https://www.adidas.com/us/adizero-adios-pro-4-running-shoes/KH7343.html,ORN72,"['KH7343', 'JP6623', 'JP6624', 'JQ9702', 'JR1267', 'JR7410', 'KI4780', 'KJ0803', 'KJ7036']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5d9a7b80e52f4142a72cd091ec0f536e_9366/ADIZERO_ADIOS_PRO_4_RUNNING_SHOES_White_KH7343_HM1.jpg","{'prices': [{'type': 'original', 'value': 255, 'valueNoVat': 255}], 'isSoldOut': False}",305,4.7607,,True
JR7287,Campus 00s Shoes,Originals,https://www.adidas.com/us/campus-00s-shoes/JR7287.html,CAMPUSU1223,"['JR7287', 'H03471', 'H03472', 'H03474', 'HQ8707', 'HQ8708', 'ID1435', 'IH4093', 'IH6724', 'JQ8356', 'JQ8357', 'JR8163', 'KI0930', 'KI0931', 'KI0932']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2f1014a969384c09bae2ff9227827594_9366/Campus_00s_Shoes_Black_JR7287_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",1205,4.7859,True,True
LB2841,PW Water Moc,Originals,https://www.adidas.com/us/pw-water-moc/LB2841.html,NTL11,"['LB2841', 'LB2842', 'LB2845']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4f8fccfe309b4eb28f3d3d1a92304874_9366/PW_Water_Moc_Black_LB2841_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 140, 'valueNoVat': 140}], 'isSoldOut': False}",-99,,,True
IH6102,Response Runner Shoes,Performance,https://www.adidas.com/us/response-runner-shoes/IH6102.html,NJG40,"['IH6102', 'IH6100', 'IH6103', 'IH6106', 'JR8058']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c6fa2add7ad14875827aaef1dd7ec264_9366/Response_Runner_Shoes_Grey_IH6102_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 45, 'valueNoVat': 45}, {'type': 'original', 'value': 50, 'valueNoVat': 50, 'discountPercentage': -10}], 'isSoldOut': False}",267,4.6368,True,True
IE8819,Runfalcon 5 Running Shoes,Men Performance,https://www.adidas.com/us/runfalcon-5-running-shoes/IE8819.html,NKE45,"['IE8819', 'IE0525', 'IE8812', 'IH7757', 'IH7758', 'JI0872', 'JQ6974', 'JQ6976', 'JQ6978', 'JQ6979', 'JQ6980', 'JR5089', 'JR5518', 'JR5520', 'JR5521']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4ae48a5181474be19166ca2d80ad35fa_9366/Runfalcon_5_Running_Shoes_Grey_IE8819_HM1.jpg","{'prices': [{'type': 'sale', 'value': 54, 'valueNoVat': 54}, {'type': 'original', 'value': 60, 'valueNoVat': 60, 'discountPercentage': -10}], 'isSoldOut': False}",5302,4.6415,True,True
JR6599,Terrex Anylander Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-hiking-shoes/JR6599.html,NJM57,"['JR6599', 'ID0895', 'JQ9953', 'JR6598', 'JR9088', 'KJ0864', 'KJ0865']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/51ae50f89f2a4f56aff344b266660d50_9366/Terrex_Anylander_Hiking_Shoes_Green_JR6599_HM1.jpg","{'prices': [{'type': 'sale', 'value': 64, 'valueNoVat': 64}, {'type': 'original', 'value': 75, 'valueNoVat': 75, 'discountPercentage': -10}], 'isSoldOut': False}",1720,4.7164,,True
IE7475,Swift Run 1.0 Shoes,Men Sportswear,https://www.adidas.com/us/swift-run-1.0-shoes/IE7475.html,MDM01,"['IE7475', 'IE7476', 'IF0569', 'JQ4127', 'JR6891']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/24908e94c80b444bb156a5cc439a1ef4_9366/Swift_Run_1.0_Shoes_White_IE7475_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",1229,4.52,True,True
KJ9968,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KJ9968.html,BTP23,"['KJ9968', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e3cf24c191df4d2591840f39f11fe3e2_9366/HANDBALL_SPEZIAL_SHOES_Blue_KJ9968_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",9789,4.8179,True,True
IH9821,QUESTAR 4 RUNNING SHOES,Men Performance,https://www.adidas.com/us/questar-4-running-shoes/IH9821.html,ONL24,"['IH9821', 'IH9815', 'IH9816', 'IH9820', 'KI7992']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fedbb093d3db476aa1222f9c28cca95c_9366/QUESTAR_4_RUNNING_SHOES_White_IH9821_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 45, 'valueNoVat': 45}, {'type': 'original', 'value': 75, 'valueNoVat': 75, 'discountPercentage': -40}], 'isSoldOut': False}",7,5.0,True,True
JQ6974,Runfalcon 5 Running Shoes,Men Performance,https://www.adidas.com/us/runfalcon-5-running-shoes/JQ6974.html,NKE45,"['JQ6974', 'IE0525', 'IE8812', 'IE8819', 'IH7757', 'IH7758', 'JI0872', 'JQ6976', 'JQ6978', 'JQ6979', 'JQ6980', 'JR5089', 'JR5518', 'JR5520', 'JR5521']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/742c6d278b084aeaaac3fefb50343377_9366/Runfalcon_5_Running_Shoes_Blue_JQ6974_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 60, 'valueNoVat': 60}], 'isSoldOut': False}",5302,4.6415,,True
IH6103,Response Runner Shoes,Performance,https://www.adidas.com/us/response-runner-shoes/IH6103.html,NJG40,"['IH6103', 'IH6100', 'IH6102', 'IH6106', 'JR8058']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7c1ea122144c43098cb8c61e68d073b8_9366/Response_Runner_Shoes_Blue_IH6103_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 45, 'valueNoVat': 45}, {'type': 'original', 'value': 50, 'valueNoVat': 50, 'discountPercentage': -10}], 'isSoldOut': False}",267,4.6368,True,True
ID0895,Terrex Anylander Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-hiking-shoes/ID0895.html,NJM57,"['ID0895', 'JQ9953', 'JR6598', 'JR6599', 'JR9088', 'KJ0864', 'KJ0865']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ef6c86afe84e4d7c8f3813ae5dc3af41_9366/Terrex_Anylander_Hiking_Shoes_Black_ID0895_HM1.jpg","{'prices': [{'type': 'sale', 'value': 60, 'valueNoVat': 60}, {'type': 'original', 'value': 75, 'valueNoVat': 75, 'discountPercentage': -20}], 'isSoldOut': False}",1720,4.7164,,True
JH6930,Daily 4.0 Shoes,Sportswear,https://www.adidas.com/us/daily-4.0-shoes/JH6930.html,NIZ90,"['JH6930', 'IF4492', 'IF4493', 'IF4494', 'IF4496', 'IF4503', 'IF4504', 'IF4505', 'IH1591', 'JI4352', 'JI4354', 'JI4355', 'KJ4670', 'KJ4671']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1f571f8b239443bcb281cefe559c0768_9366/Daily_4.0_Shoes_Black_JH6930_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 63, 'valueNoVat': 63}, {'type': 'original', 'value': 70, 'valueNoVat': 70, 'discountPercentage': -10}], 'isSoldOut': False}",1339,4.7043,True,True
IH8659,Superstar II Shoes,Originals,https://www.adidas.com/us/superstar-ii-shoes/IH8659.html,OPW95,"['IH8659', 'IH9317', 'IH9318', 'JI0079', 'JQ3175', 'JR3584', 'JR7313', 'JR7315', 'KH8972', 'KH8973', 'KH9038', 'KI0979', 'KI0981', 'KI2005', 'KJ3276', 'KJ8400', 'KJ9947', 'KK2356', 'KK4722', 'KK4723', 'KK4750', 'KK4751', 'KZ6730', 'KZ6731']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4f8937ad7ea843cf98a83415e1124613_9366/Superstar_II_Shoes_White_IH8659_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",1087,4.8114,True,True
KH8877,Terrex Anylander Leather Mid Climaproof Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-leather-mid-climaproof-hiking-shoes/KH8877.html,ORY89,"['KH8877', 'KH8875', 'KH8876', 'KH8878']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3415b7bc238843b08a77d32501516a2c_9366/Terrex_Anylander_Leather_Mid_Climaproof_Hiking_Shoes_Green_KH8877_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 99, 'valueNoVat': 99}, {'type': 'original', 'value': 110, 'valueNoVat': 110, 'discountPercentage': -10}], 'isSoldOut': False}",41,4.7805,True,True
KZ9155,ADISTAR XLG 2.0 SHOES,Originals,https://www.adidas.com/us/adistar-xlg-2.0-shoes/KZ9155.html,ORC52,"['KZ9155', 'HQ7468', 'HQ7551', 'HQ7552', 'HQ7553', 'HQ7554', 'HQ7555', 'KI4505', 'KI4506', 'KJ7895', 'KK2895', 'KK2896', 'KK2899', 'KK2900', 'KZ9011', 'KZ9160', 'LA1813']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/19472df0c9ad4e8cb5b374603e310468_9366/ADISTAR_XLG_2.0_SHOES_Black_KZ9155_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 105, 'valueNoVat': 105}, {'type': 'original', 'value': 150, 'valueNoVat': 150, 'discountPercentage': -30}], 'isSoldOut': False}",273,4.7473,True,True
KI9874,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/KI9874.html,NRW94,"['KI9874', 'JH6206', 'JP7149', 'JR3419', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9604', 'KH9858', 'KI3381', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/74ff2a680e2b48de84c391ed4e73b868_9366/Adizero_EVO_SL_Shoes_Grey_KI9874_HM1.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",6528,4.7407,True,True
KJ7415,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KJ7415.html,BTP23,"['KJ7415', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4d0803a604904b70b75c9d3b6853101e_9366/HANDBALL_SPEZIAL_SHOES_Yellow_KJ7415_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
KI0358,HYPERBOOST EDGE Running Shoes,Men Performance,https://www.adidas.com/us/hyperboost-edge-running-shoes/KI0358.html,OQQ28,"['KI0358', 'KH8128', 'KI1911', 'KI1912', 'KI1913', 'KI4392', 'KI4393', 'KI4398', 'KI4401', 'KI4402', 'KI4413', 'KK0288', 'KK0289', 'KZ9958']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/26bd1115e93c4c84a73cd845031c2d1d_9366/HYPERBOOST_EDGE_Running_Shoes_Black_KI0358_HM51.jpg","{'prices': [{'type': 'original', 'value': 200, 'valueNoVat': 200}], 'isSoldOut': False}",661,4.6566,True,True
IH9450,HYPERBOOST GTX M Shoes,Men Performance,https://www.adidas.com/us/hyperboost-gtx-m-shoes/IH9450.html,OOY24,"['IH9450', 'IH9451', 'KK2021']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bbb941c17b1e4812a92973eef229f1c8_9366/HYPERBOOST_GTX_M_Shoes_Black_IH9450_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 200, 'valueNoVat': 200}], 'isSoldOut': False}",-99,,True,True
KH5562,Runfalcon 6 CLOUDFOAM Running Shoes,Men Performance,https://www.adidas.com/us/runfalcon-6-cloudfoam-running-shoes/KH5562.html,OOY30,"['KH5562', 'IH9526', 'IH9527', 'IH9528', 'IH9530', 'IH9532', 'KH5563', 'KH5565', 'KH5566']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bd40605b502c463d82871044976d152a_9366/Runfalcon_6_CLOUDFOAM_Running_Shoes_White_KH5562_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 46, 'valueNoVat': 46}, {'type': 'original', 'value': 65, 'valueNoVat': 65, 'discountPercentage': -25}], 'isSoldOut': False}",203,4.7144,,True
JR7190,Kaptir 4.0 Shoes,Men Sportswear,https://www.adidas.com/us/kaptir-4.0-shoes/JR7190.html,NNU49,"['JR7190', 'JR8480', 'JR8527', 'JR8529']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0e8b011df7804e21a2b4d90d7bf97f34_9366/Kaptir_4.0_Shoes_Black_JR7190_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 77, 'valueNoVat': 77}, {'type': 'original', 'value': 90, 'valueNoVat': 90, 'discountPercentage': -10}], 'isSoldOut': False}",266,4.6918,True,True
IF4493,Daily 4.0 Shoes,Men Sportswear,https://www.adidas.com/us/daily-4.0-shoes/IF4493.html,NIZ90,"['IF4493', 'IF4492', 'IF4494', 'IF4496', 'IF4503', 'IF4504', 'IF4505', 'IH1591', 'JH6930', 'JI4352', 'JI4354', 'JI4355', 'KJ4670', 'KJ4671']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/60d846e58b7f439a8c3d7e775aa67978_9366/Daily_4.0_Shoes_Grey_IF4493_HM1.jpg","{'prices': [{'type': 'original', 'value': 65, 'valueNoVat': 65}], 'isSoldOut': False}",1339,4.7043,True,True
KK3273,SAMBA OG SHOES,Originals,https://www.adidas.com/us/samba-og-shoes/KK3273.html,SAMBAU2312,"['KK3273', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'IH6829', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2279', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK2333', 'KK3271', 'KK3274', 'KK3275', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/053b879be081462686b4acd1da1a7a64_9366/SAMBA_OG_SHOES_Brown_KK3273_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,True,True
KJ5070,LITE RACER ADAPT 8.0 WIDE SHOES,Men Sportswear,https://www.adidas.com/us/lite-racer-adapt-8.0-wide-shoes/KJ5070.html,OSK83,"['KJ5070', 'KJ5062', 'KJ5067', 'KJ5069', 'KJ5071', 'KJ5072', 'KJ5073', 'KJ5075']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e1fab06ad7eb42c2a275d19a8db527f9_9366/LITE_RACER_ADAPT_8.0_WIDE_SHOES_Blue_KJ5070_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 70, 'valueNoVat': 70}], 'isSoldOut': False}",45,4.5333,True,True
KZ6568,Tennessee Volunteers Climacool Laced Shoes,Sportswear,https://www.adidas.com/us/tennessee-volunteers-climacool-laced-shoes/KZ6568.html,ORO67,"['KZ6568', 'KZ9918']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d51ddeb4972145e994140c76b189b0fe_9366/Tennessee_Volunteers_Climacool_Laced_Shoes_White_KZ6568_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 170, 'valueNoVat': 170}], 'isSoldOut': False}",-99,,,True
KK2692,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KK2692.html,BTP23,"['KK2692', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4668d9a09e2f45d5afd79c6ac9fc407c_9366/HANDBALL_SPEZIAL_SHOES_Brown_KK2692_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",9789,4.8179,True,True
JR4944,Galaxy 7 Running Shoes,Men Performance,https://www.adidas.com/us/galaxy-7-running-shoes/JR4944.html,NKX11,"['JR4944', 'ID8754', 'ID8757', 'ID8760', 'JP6600', 'JQ2620', 'JQ2626', 'JQ3323']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/98a20146e2fb411e9d72fec770bafea8_9366/Galaxy_7_Running_Shoes_Blue_JR4944_HM1.jpg","{'prices': [{'type': 'sale', 'value': 54, 'valueNoVat': 54}, {'type': 'original', 'value': 60, 'valueNoVat': 60, 'discountPercentage': -10}], 'isSoldOut': False}",3513,4.6678,True,True
IE7476,Swift Run 1.0 Shoes,Men Sportswear,https://www.adidas.com/us/swift-run-1.0-shoes/IE7476.html,MDM01,"['IE7476', 'IE7475', 'IF0569', 'JQ4127', 'JR6891']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4dc9c07ee90e464b942b2bd1fa73cb5b_9366/Swift_Run_1.0_Shoes_Black_IE7476_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",1229,4.52,True,True
KZ6850,Adizero Pacer Shoes,Men Performance,https://www.adidas.com/us/adizero-pacer-shoes/KZ6850.html,ORB66,"['KZ6850', 'KZ6845', 'KZ6846', 'KZ6847', 'KZ6848', 'KZ6849', 'KZ6851']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8af22f0220c249ab97a795aeddece145_9366/Adizero_Pacer_Shoes_Grey_KZ6850_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",88,4.5683,True,True
IH9490,ZENBOOST Running Shoes,Men Performance,https://www.adidas.com/us/zenboost-running-shoes/IH9490.html,OOY27,"['IH9490', 'HQ9527', 'HQ9528', 'IH9494', 'IH9495']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/53311e80fa1648cbbf9bec8813668d4b_9366/ZENBOOST_Running_Shoes_Black_IH9490_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",123,4.7968,True,True
ID0898,Terrex Anylander Mid Rain.Rdy Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-mid-rain.rdy-hiking-shoes/ID0898.html,NJM59,"['ID0898', 'IH3554', 'JQ9963', 'JR6594']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1ac52269aa534f6e907f57c1b45c40ef_9366/Terrex_Anylander_Mid_Rain.Rdy_Hiking_Shoes_Black_ID0898_HM1.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",1185,4.6591,,True
KH6421,Purechill,Sportswear,https://www.adidas.com/us/purechill/KH6421.html,OSF28,"['KH6421', 'KH6422', 'KH6423', 'KH6424', 'KH6425', 'KH6427', 'KH6673', 'KH6696', 'KH6698', 'KI0065', 'KI0066', 'KI0067', 'KI0073', 'KI0074', 'KI0075']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9dab33d4a61a478e915dba7e09ce8fff_9366/Purechill_Black_KH6421_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 53, 'valueNoVat': 53}, {'type': 'original', 'value': 75, 'valueNoVat': 75, 'discountPercentage': -25}], 'isSoldOut': False}",1245,4.6274,True,True
